Illumination from Kinect Camera
DateTime,Illumination
10/10/18 22:52:01.024,91.90515
10/10/18 22:52:01.054,91.87605
10/10/18 22:52:01.087,92.49785
10/10/18 22:52:01.139,92.5366
10/10/18 22:52:01.158,92.661
10/10/18 22:52:01.188,92.37395
10/10/18 22:52:01.223,91.9984
10/10/18 22:52:01.272,92.12555
10/10/18 22:52:01.289,92.1342
10/10/18 22:52:01.319,91.6911
10/10/18 22:52:01.353,92.08435
10/10/18 22:52:01.408,92.1143
10/10/18 22:52:01.427,92.168
10/10/18 22:52:01.459,91.94845
10/10/18 22:52:01.486,91.5474
10/10/18 22:52:01.539,91.9832
10/10/18 22:52:01.563,91.97495
10/10/18 22:52:01.591,91.9565
10/10/18 22:52:01.619,91.4917
10/10/18 22:52:01.680,91.48425
10/10/18 22:52:01.693,91.5959
10/10/18 22:52:01.723,91.7771
10/10/18 22:52:01.757,91.7413
10/10/18 22:52:01.834,91.88955
10/10/18 22:52:01.860,91.92295
10/10/18 22:52:01.886,91.9635
10/10/18 22:52:01.922,91.49385
10/10/18 22:52:01.968,91.54945
10/10/18 22:52:01.990,91.56235
10/10/18 22:52:02.024,91.6547
10/10/18 22:52:02.053,91.58725
10/10/18 22:52:02.087,91.6324
10/10/18 22:52:02.124,91.62555
10/10/18 22:52:02.158,92.09
10/10/18 22:52:02.232,92.28365
10/10/18 22:52:02.255,92.16235
10/10/18 22:52:02.287,92.10635
10/10/18 22:52:02.319,92.11
10/10/18 22:52:02.368,91.56695
10/10/18 22:52:02.389,91.54515
10/10/18 22:52:02.421,92.0192
10/10/18 22:52:02.458,91.9648
10/10/18 22:52:02.486,91.9504
10/10/18 22:52:02.553,92.626
10/10/18 22:52:02.568,92.6147
10/10/18 22:52:02.591,92.6478
10/10/18 22:52:02.621,92.22905
10/10/18 22:52:02.684,91.3178
10/10/18 22:52:02.702,91.34845
10/10/18 22:52:02.726,91.3832
10/10/18 22:52:02.753,91.8782
10/10/18 22:52:02.799,91.358
10/10/18 22:52:02.823,91.9414
10/10/18 22:52:02.854,91.4467
10/10/18 22:52:02.889,92.7004
10/10/18 22:52:02.940,92.69925
10/10/18 22:52:02.958,92.5711
10/10/18 22:52:02.993,91.93205
10/10/18 22:52:03.024,91.98055
10/10/18 22:52:03.078,91.7382
10/10/18 22:52:03.091,91.64595
10/10/18 22:52:03.121,91.5344
10/10/18 22:52:03.155,91.2472
10/10/18 22:52:03.208,91.83435
10/10/18 22:52:03.234,91.5482
10/10/18 22:52:03.254,91.27895
10/10/18 22:52:03.290,91.66095
10/10/18 22:52:03.337,91.47665
10/10/18 22:52:03.357,91.3881
10/10/18 22:52:03.407,91.3973
10/10/18 22:52:03.421,91.3789
10/10/18 22:52:03.452,91.24215
10/10/18 22:52:03.487,91.1623
10/10/18 22:52:03.520,92.1457
10/10/18 22:52:03.552,91.4414
10/10/18 22:52:03.589,91.51345
10/10/18 22:52:03.621,91.41565
10/10/18 22:52:03.676,91.36145
10/10/18 22:52:03.690,91.2958
10/10/18 22:52:03.723,91.6438
10/10/18 22:52:03.753,91.6519
10/10/18 22:52:03.806,91.186
10/10/18 22:52:03.824,91.1984
10/10/18 22:52:03.854,91.87065
10/10/18 22:52:03.886,91.4207
10/10/18 22:52:03.947,91.48035
10/10/18 22:52:03.960,91.52915
10/10/18 22:52:03.989,91.6583
10/10/18 22:52:04.022,91.766
10/10/18 22:52:04.074,91.817
10/10/18 22:52:04.092,91.86495
10/10/18 22:52:04.120,92.3998
10/10/18 22:52:04.157,91.9168
10/10/18 22:52:04.190,91.96455
10/10/18 22:52:04.236,91.12715
10/10/18 22:52:04.252,91.26865
10/10/18 22:52:04.293,91.5578
10/10/18 22:52:04.319,91.26785
10/10/18 22:52:04.368,91.89065
10/10/18 22:52:04.390,91.95875
10/10/18 22:52:04.424,91.20575
10/10/18 22:52:04.452,90.78395
10/10/18 22:52:04.506,91.167
10/10/18 22:52:04.535,91.80725
10/10/18 22:52:04.561,91.7862
10/10/18 22:52:04.598,92.1975
10/10/18 22:52:04.625,92.21745
10/10/18 22:52:04.657,90.89825
10/10/18 22:52:04.693,90.8517
10/10/18 22:52:04.742,90.40685
10/10/18 22:52:04.759,90.4785
10/10/18 22:52:04.788,91.49725
10/10/18 22:52:04.828,93.08655
10/10/18 22:52:04.863,92.7021
10/10/18 22:52:04.891,92.19775
10/10/18 22:52:04.921,92.4213
10/10/18 22:52:04.971,92.48975
10/10/18 22:52:04.988,92.56165
10/10/18 22:52:05.023,92.3944
10/10/18 22:52:05.053,92.533
10/10/18 22:52:05.086,91.57405
10/10/18 22:52:05.140,91.6423
10/10/18 22:52:05.154,91.56735
10/10/18 22:52:05.186,92.0412
10/10/18 22:52:05.223,91.8742
10/10/18 22:52:05.256,91.89885
10/10/18 22:52:05.318,92.21575
10/10/18 22:52:05.338,92.0923
10/10/18 22:52:05.355,92.03025
10/10/18 22:52:05.387,92.4072
10/10/18 22:52:05.445,92.7738
10/10/18 22:52:05.460,92.69695
10/10/18 22:52:05.491,92.65925
10/10/18 22:52:05.525,92.57975
10/10/18 22:52:05.577,92.0055
10/10/18 22:52:05.607,91.9539
10/10/18 22:52:05.624,91.94495
10/10/18 22:52:05.659,91.928
10/10/18 22:52:05.712,92.56605
10/10/18 22:52:05.726,92.58685
10/10/18 22:52:05.753,92.6827
10/10/18 22:52:05.786,92.32265
10/10/18 22:52:05.850,91.9041
10/10/18 22:52:05.874,92.05025
10/10/18 22:52:05.901,92.11355
10/10/18 22:52:05.926,92.20545
10/10/18 22:52:05.959,92.6939
10/10/18 22:52:06.009,92.24075
10/10/18 22:52:06.021,92.24675
10/10/18 22:52:06.052,92.13255
10/10/18 22:52:06.091,91.2345
10/10/18 22:52:06.153,91.0883
10/10/18 22:52:06.166,91.0832
10/10/18 22:52:06.192,91.13735
10/10/18 22:52:06.224,91.53435
10/10/18 22:52:06.256,91.58625
10/10/18 22:52:06.309,91.59705
10/10/18 22:52:06.323,91.54665
10/10/18 22:52:06.357,91.96815
10/10/18 22:52:06.393,91.39905
10/10/18 22:52:06.427,91.32535
10/10/18 22:52:06.455,91.811
10/10/18 22:52:06.515,91.71055
10/10/18 22:52:06.530,91.6855
10/10/18 22:52:06.556,91.6424
10/10/18 22:52:06.593,91.62795
10/10/18 22:52:06.649,91.2746
10/10/18 22:52:06.663,91.28755
10/10/18 22:52:06.692,90.90495
10/10/18 22:52:06.726,91.46785
10/10/18 22:52:06.757,91.5101
10/10/18 22:52:06.790,91.60215
10/10/18 22:52:06.843,91.6421
10/10/18 22:52:06.856,91.92175
10/10/18 22:52:06.892,92.31255
10/10/18 22:52:06.928,92.94515
10/10/18 22:52:06.963,92.35055
10/10/18 22:52:06.995,92.15365
10/10/18 22:52:07.031,92.01335
10/10/18 22:52:07.059,91.7663
10/10/18 22:52:07.095,90.56345
10/10/18 22:52:07.126,90.4877
10/10/18 22:52:07.162,91.8317
10/10/18 22:52:07.194,91.7594
10/10/18 22:52:07.226,91.2875
10/10/18 22:52:07.253,91.1589
10/10/18 22:52:07.305,91.71525
10/10/18 22:52:07.323,91.6664
10/10/18 22:52:07.361,91.1342
10/10/18 22:52:07.391,91.1164
10/10/18 22:52:07.441,91.47285
10/10/18 22:52:07.464,91.47225
10/10/18 22:52:07.489,91.48555
10/10/18 22:52:07.523,91.57625
10/10/18 22:52:07.592,91.5819
10/10/18 22:52:07.614,91.64925
10/10/18 22:52:07.635,91.7379
10/10/18 22:52:07.658,91.8457
10/10/18 22:52:07.695,91.445
10/10/18 22:52:07.724,91.682
10/10/18 22:52:07.759,92.7371
10/10/18 22:52:07.791,92.7309
10/10/18 22:52:07.827,92.14755
10/10/18 22:52:07.860,91.97605
10/10/18 22:52:07.890,91.96795
10/10/18 22:52:07.954,91.774
10/10/18 22:52:07.974,91.67985
10/10/18 22:52:07.996,91.58525
10/10/18 22:52:08.024,91.5046
10/10/18 22:52:08.058,91.48365
10/10/18 22:52:08.093,91.3479
10/10/18 22:52:08.122,91.27305
10/10/18 22:52:08.158,91.419
10/10/18 22:52:08.193,91.31435
10/10/18 22:52:08.226,91.27105
10/10/18 22:52:08.261,91.379
10/10/18 22:52:08.298,91.37575
10/10/18 22:52:08.323,91.4175
10/10/18 22:52:08.391,91.31685
10/10/18 22:52:08.423,91.7874
10/10/18 22:52:08.452,92.23395
10/10/18 22:52:08.486,92.55255
10/10/18 22:52:08.529,92.70515
10/10/18 22:52:08.553,92.14295
10/10/18 22:52:08.587,92.123
10/10/18 22:52:08.619,91.536
10/10/18 22:52:08.683,92.431
10/10/18 22:52:08.697,92.414
10/10/18 22:52:08.722,92.46085
10/10/18 22:52:08.751,92.3975
10/10/18 22:52:08.803,91.8059
10/10/18 22:52:08.822,91.6755
10/10/18 22:52:08.861,92.02985
10/10/18 22:52:08.894,91.9596
10/10/18 22:52:08.920,91.8357
10/10/18 22:52:08.956,91.99545
10/10/18 22:52:09.000,91.49895
10/10/18 22:52:09.034,91.51665
10/10/18 22:52:09.073,91.51805
10/10/18 22:52:09.094,91.4883
10/10/18 22:52:09.127,91.46765
10/10/18 22:52:09.162,91.87575
10/10/18 22:52:09.203,91.8224
10/10/18 22:52:09.236,91.812
10/10/18 22:52:09.258,91.72215
10/10/18 22:52:09.288,92.6324
10/10/18 22:52:09.320,92.06805
10/10/18 22:52:09.353,92.007
10/10/18 22:52:09.406,91.9645
10/10/18 22:52:09.421,92.02875
10/10/18 22:52:09.458,92.0339
10/10/18 22:52:09.492,92.1878
10/10/18 22:52:09.543,92.1464
10/10/18 22:52:09.560,92.19155
10/10/18 22:52:09.588,93.00545
10/10/18 22:52:09.620,92.269
10/10/18 22:52:09.688,91.74145
10/10/18 22:52:09.720,91.78075
10/10/18 22:52:09.753,92.54475
10/10/18 22:52:09.787,92.2411
10/10/18 22:52:09.840,92.3937
10/10/18 22:52:09.853,92.28485
10/10/18 22:52:09.890,91.8496
10/10/18 22:52:09.921,91.99905
10/10/18 22:52:09.981,91.89065
10/10/18 22:52:09.993,91.83465
10/10/18 22:52:10.023,91.90265
10/10/18 22:52:10.057,92.38515
10/10/18 22:52:10.090,91.8524
10/10/18 22:52:10.125,92.47545
10/10/18 22:52:10.176,92.52335
10/10/18 22:52:10.201,92.5322
10/10/18 22:52:10.225,92.5625
10/10/18 22:52:10.252,92.56165
10/10/18 22:52:10.299,92.8944
10/10/18 22:52:10.325,92.90835
10/10/18 22:52:10.354,92.11605
10/10/18 22:52:10.387,92.1269
10/10/18 22:52:10.446,92.1735
10/10/18 22:52:10.458,92.2275
10/10/18 22:52:10.486,92.2659
10/10/18 22:52:10.521,92.37635
10/10/18 22:52:10.572,92.58945
10/10/18 22:52:10.587,92.6593
10/10/18 22:52:10.619,92.59875
10/10/18 22:52:10.656,92.1158
10/10/18 22:52:10.689,92.8152
10/10/18 22:52:10.734,91.8371
10/10/18 22:52:10.765,91.7816
10/10/18 22:52:10.798,91.60645
10/10/18 22:52:10.821,91.4596
10/10/18 22:52:10.882,92.28
10/10/18 22:52:10.895,92.2079
10/10/18 22:52:10.924,91.9854
10/10/18 22:52:10.959,91.94145
10/10/18 22:52:10.992,92.74035
10/10/18 22:52:11.023,92.54745
10/10/18 22:52:11.054,92.5618
10/10/18 22:52:11.091,92.0775
10/10/18 22:52:11.147,92.03355
10/10/18 22:52:11.160,91.98245
10/10/18 22:52:11.197,92.4144
10/10/18 22:52:11.220,92.32965
10/10/18 22:52:11.252,92.49855
10/10/18 22:52:11.308,92.46465
10/10/18 22:52:11.322,92.5881
10/10/18 22:52:11.352,92.86905
10/10/18 22:52:11.389,93.02585
10/10/18 22:52:11.452,93.00325
10/10/18 22:52:11.468,93.182
10/10/18 22:52:11.491,93.34175
10/10/18 22:52:11.519,92.95225
10/10/18 22:52:11.559,92.98945
10/10/18 22:52:11.596,92.93865
10/10/18 22:52:11.631,93.26305
10/10/18 22:52:11.661,93.11455
10/10/18 22:52:11.691,92.9669
10/10/18 22:52:11.728,92.52715
10/10/18 22:52:11.755,92.5349
10/10/18 22:52:11.792,92.9239
10/10/18 22:52:11.855,92.33345
10/10/18 22:52:11.889,92.42855
10/10/18 22:52:11.921,92.8814
10/10/18 22:52:12.052,93.0955
10/10/18 22:52:12.073,93.2235
10/10/18 22:52:12.089,93.26325
10/10/18 22:52:12.158,92.9452
10/10/18 22:52:12.188,93.261
10/10/18 22:52:12.222,92.79605
10/10/18 22:52:12.255,92.65955
10/10/18 22:52:12.303,92.54315
10/10/18 22:52:12.325,92.40585
10/10/18 22:52:12.353,92.79765
10/10/18 22:52:12.393,92.76945
10/10/18 22:52:12.426,92.24865
10/10/18 22:52:12.458,92.23895
10/10/18 22:52:12.494,93.20355
10/10/18 22:52:12.523,93.2501
10/10/18 22:52:12.573,92.27835
10/10/18 22:52:12.585,92.2812
10/10/18 22:52:12.621,92.1386
10/10/18 22:52:12.655,92.25095
10/10/18 22:52:12.691,92.6953
10/10/18 22:52:12.731,92.61655
10/10/18 22:52:12.759,92.6038
10/10/18 22:52:12.819,92.22605
10/10/18 22:52:12.834,92.16905
10/10/18 22:52:12.859,92.15825
10/10/18 22:52:12.887,92.98075
10/10/18 22:52:13.000,93.01525
10/10/18 22:52:13.021,93.08325
10/10/18 22:52:13.386,93.0635
10/10/18 22:52:13.403,93.05745
10/10/18 22:52:13.452,93.0505
10/10/18 22:52:13.467,93.0296
10/10/18 22:52:13.488,93.0271
10/10/18 22:52:13.527,92.517
10/10/18 22:52:13.562,92.5143
10/10/18 22:52:13.590,92.9287
10/10/18 22:52:13.648,93.62935
10/10/18 22:52:13.666,93.71345
10/10/18 22:52:13.691,93.20315
10/10/18 22:52:13.721,92.67115
10/10/18 22:52:13.782,92.1199
10/10/18 22:52:13.803,92.03775
10/10/18 22:52:13.828,91.9511
10/10/18 22:52:13.856,91.7273
10/10/18 22:52:13.910,92.59145
10/10/18 22:52:13.924,92.5765
10/10/18 22:52:13.956,93.07255
10/10/18 22:52:13.990,92.23905
10/10/18 22:52:14.051,92.76665
10/10/18 22:52:14.064,92.8799
10/10/18 22:52:14.088,93.0085
10/10/18 22:52:14.120,92.6154
10/10/18 22:52:14.177,92.7744
10/10/18 22:52:14.192,92.85625
10/10/18 22:52:14.222,92.4445
10/10/18 22:52:14.255,92.3775
10/10/18 22:52:14.308,92.9008
10/10/18 22:52:14.330,92.8311
10/10/18 22:52:14.354,92.7629
10/10/18 22:52:14.394,92.67365
10/10/18 22:52:14.422,92.60565
10/10/18 22:52:14.471,92.44375
10/10/18 22:52:14.488,92.3893
10/10/18 22:52:14.520,92.31415
10/10/18 22:52:14.553,92.2029
10/10/18 22:52:14.615,92.60645
10/10/18 22:52:14.631,92.5667
