Format (See below)
DateTime,PictureIndex,PupilDiameter(L),PupilDiameter(R)
10/10/18 22:52:35.898,2,4.289063  4.530134  
10/10/18 22:52:36.175,2,4.459821  4.761161  
10/10/18 22:52:36.290,2,4.449777  4.801339  
10/10/18 22:52:36.439,2,4.469866  4.710938  
10/10/18 22:52:36.570,2,4.369420  4.630580  
10/10/18 22:52:36.746,2,4.128348  4.449777  
10/10/18 22:52:36.869,2,4.007813  4.369420  
10/10/18 22:52:37.009,2,3.927455  4.299107  
10/10/18 22:52:37.114,2,3.907366  4.279018  
10/10/18 22:52:37.146,2,3.907366  4.289063  
10/10/18 22:52:37.270,2,3.997768  4.258929  
10/10/18 22:52:37.389,2,4.037946  4.329241  
10/10/18 22:52:37.444,2,4.037946  4.329241  
10/10/18 22:52:37.517,2,4.088170  4.329241  
10/10/18 22:52:37.714,2,4.047991  4.419643  
10/10/18 22:52:37.813,2,4.088170  4.399554  
10/10/18 22:52:37.980,2,4.068080  4.379464  
10/10/18 22:52:38.117,2,4.098214  4.479911  
10/10/18 22:52:38.151,2,4.098214  4.479911  
10/10/18 22:52:38.264,2,4.198661  4.489955  
10/10/18 22:52:38.447,2,4.198661  4.489955  
10/10/18 22:52:38.585,2,4.198661  4.349330  
10/10/18 22:52:38.780,2,4.309152  4.510045  
10/10/18 22:52:38.920,2,4.098214  4.500000  
10/10/18 22:52:39.081,2,4.088170  4.228795  
10/10/18 22:52:39.217,2,3.857143  4.148438  
10/10/18 22:52:39.521,2,3.816964  4.289063  
10/10/18 22:52:39.585,2,1.418527  4.289063  
10/10/18 22:52:39.898,2,3.706473  3.796875  
10/10/18 22:52:40.008,2,3.766741  3.796875  
10/10/18 22:52:40.250,2,3.776786  3.837054  
10/10/18 22:52:40.320,2,3.776786  3.837054  
10/10/18 22:52:40.440,2,3.776786  3.837054  
10/10/18 22:52:40.579,2,3.776786  3.837054  
10/10/18 22:52:40.710,2,3.776786  3.837054  
10/10/18 22:52:40.914,2,3.776786  3.837054  
10/10/18 22:52:41.107,2,3.776786  3.837054  
10/10/18 22:52:41.173,2,3.776786  3.837054  
10/10/18 22:52:41.227,2,3.776786  3.837054  
10/10/18 22:52:41.338,2,3.776786  3.837054  
10/10/18 22:52:41.387,2,3.776786  3.837054  
10/10/18 22:52:41.507,2,3.776786  3.837054  
10/10/18 22:52:41.658,2,3.776786  3.837054  
10/10/18 22:52:41.750,2,3.776786  3.837054  
10/10/18 22:52:41.788,2,3.776786  3.837054  
10/10/18 22:52:41.983,2,3.776786  3.837054  
10/10/18 22:52:42.047,2,3.776786  3.837054  
10/10/18 22:52:42.086,2,3.776786  3.837054  
10/10/18 22:52:42.186,2,3.776786  3.837054  
10/10/18 22:52:42.211,2,3.776786  3.837054  
10/10/18 22:52:42.407,2,3.776786  3.837054  
10/10/18 22:52:42.559,2,3.776786  3.837054  
10/10/18 22:52:42.712,2,3.776786  3.837054  
10/10/18 22:52:42.743,2,3.776786  3.837054  
10/10/18 22:52:42.876,2,3.776786  3.837054  
10/10/18 22:52:42.928,2,3.776786  3.837054  
10/10/18 22:52:43.084,2,3.776786  3.837054  
10/10/18 22:52:43.179,2,3.776786  3.837054  
10/10/18 22:52:43.285,2,3.776786  3.837054  
10/10/18 22:52:43.446,2,3.776786  3.837054  
10/10/18 22:52:43.515,2,3.776786  3.837054  
10/10/18 22:52:43.715,2,4.188616  4.148437  
10/10/18 22:52:43.810,2,4.218750  4.148437  
10/10/18 22:52:43.851,2,4.218750  4.148437  
10/10/18 22:52:44.019,2,4.078125  4.429688  
10/10/18 22:52:44.085,2,4.078125  4.339286  
10/10/18 22:52:44.123,2,4.007812  4.268973  
10/10/18 22:52:44.282,2,4.047991  4.228795  
10/10/18 22:52:44.379,2,4.047991  4.319196  
10/10/18 22:52:44.413,2,4.047991  4.359375  
10/10/18 22:52:44.545,2,4.068080  4.459821  
10/10/18 22:52:54.721,3,3.877232  4.088170  
10/10/18 22:52:54.850,3,3.887277  4.168527  
10/10/18 22:52:54.974,3,3.947545  4.208705  
10/10/18 22:52:55.182,3,3.957589  4.088170  
10/10/18 22:52:55.251,3,4.017857  4.068080  
10/10/18 22:52:55.371,3,3.997768  4.399554  
10/10/18 22:52:55.412,3,3.997768  4.379464  
10/10/18 22:52:55.780,3,3.796875  4.007813  
10/10/18 22:52:55.918,3,3.806920  3.947545  
10/10/18 22:52:55.979,3,3.766741  3.977679  
10/10/18 22:52:56.117,3,3.837054  4.007812  
10/10/18 22:52:56.170,3,3.837054  4.078125  
10/10/18 22:52:56.249,3,3.997768  4.047991  
10/10/18 22:52:56.449,3,3.907366  4.027902  
10/10/18 22:52:56.515,3,3.897321  4.178571  
10/10/18 22:52:56.647,3,3.847098  4.128348  
10/10/18 22:52:56.849,3,3.847098  4.088170  
10/10/18 22:52:56.949,3,3.847098  4.118304  
10/10/18 22:52:57.109,3,3.917411  4.178571  
10/10/18 22:52:57.154,3,3.917411  4.118304  
10/10/18 22:52:57.275,3,3.937500  4.118304  
10/10/18 22:52:57.417,3,3.967634  4.118304  
10/10/18 22:52:57.525,3,3.937500  4.118304  
10/10/18 22:52:57.680,3,4.027902  3.987723  
10/10/18 22:52:57.947,3,4.118304  3.957589  
10/10/18 22:52:58.018,3,4.118304  4.068080  
10/10/18 22:52:58.379,3,4.017857  3.987723  
10/10/18 22:52:58.578,3,3.987723  4.017857  
10/10/18 22:52:58.712,3,3.947545  4.058036  
10/10/18 22:52:59.049,3,4.098214  4.168527  
10/10/18 22:52:59.121,3,4.007812  4.168527  
10/10/18 22:52:59.153,3,4.017857  4.168527  
10/10/18 22:52:59.454,3,4.068080  4.208705  
10/10/18 22:52:59.586,3,4.068080  4.208705  
10/10/18 22:52:59.786,3,4.098214  4.218750  
10/10/18 22:52:59.880,3,4.248884  4.188616  
10/10/18 22:52:59.954,3,4.118304  4.218750  
10/10/18 22:53:00.181,3,4.168527  4.228795  
10/10/18 22:53:00.539,3,4.148438  4.289063  
10/10/18 22:53:00.608,3,4.208705  4.248884  
10/10/18 22:53:00.737,3,4.178571  4.309152  
10/10/18 22:53:00.771,3,4.158482  4.309152  
10/10/18 22:53:00.882,3,4.178571  4.349330  
10/10/18 22:53:01.046,3,4.178571  4.258929  
10/10/18 22:53:01.083,3,4.178571  4.289063  
10/10/18 22:53:01.285,3,4.198661  4.248884  
10/10/18 22:53:01.349,3,4.198661  4.289063  
10/10/18 22:53:01.579,3,4.128348  4.550223  
10/10/18 22:53:01.714,3,4.158482  4.459821  
10/10/18 22:53:01.806,3,4.128348  4.409598  
10/10/18 22:53:02.006,3,3.977679  4.218750  
10/10/18 22:53:02.080,3,3.977679  4.148438  
10/10/18 22:53:02.250,3,3.917411  4.148438  
10/10/18 22:53:02.348,3,3.937500  4.188616  
10/10/18 22:53:02.383,3,3.947545  4.198661  
10/10/18 22:53:02.515,3,3.957589  4.208705  
10/10/18 22:53:02.672,3,4.098214  4.349330  
10/10/18 22:53:02.810,3,4.138393  4.399554  
10/10/18 22:53:02.952,3,4.178571  4.399554  
10/10/18 22:53:03.076,3,4.158482  4.329241  
10/10/18 22:53:03.444,3,3.917411  4.138393  
10/10/18 22:53:03.477,3,3.897321  4.168527  
10/10/18 22:53:03.584,3,3.967634  4.098214  
10/10/18 22:53:03.819,3,3.957589  4.208705  
10/10/18 22:53:03.878,3,3.987723  4.228795  
10/10/18 22:53:03.912,3,3.997768  4.238839  
10/10/18 22:53:04.094,3,4.037946  4.208705  
10/10/18 22:53:04.149,3,4.027902  4.248884  
10/10/18 22:53:04.214,3,4.027902  4.238839  
10/10/18 22:53:04.346,3,4.027902  4.178571  
10/10/18 22:53:04.394,3,4.027902  4.168527  
10/10/18 22:53:04.518,3,3.827009  4.078125  
10/10/18 22:53:04.606,3,3.816964  4.007813  
10/10/18 22:53:04.645,3,3.816964  3.987723  
10/10/18 22:53:04.809,3,3.806920  4.108259  
10/10/18 22:53:04.946,3,3.756696  4.017857  
10/10/18 22:53:05.052,3,3.837054  4.027902  
10/10/18 22:53:05.177,3,3.806920  3.997768  
10/10/18 22:53:05.311,3,3.857143  3.997768  
10/10/18 22:53:05.610,3,3.987723  4.138393  
10/10/18 22:53:05.726,3,4.078125  4.198661  
10/10/18 22:53:05.777,3,4.078125  4.238839  
10/10/18 22:53:05.852,3,4.108259  4.359375  
10/10/18 22:53:05.880,3,4.108259  4.359375  
10/10/18 22:53:06.011,3,4.108259  4.299107  
10/10/18 22:53:06.127,3,4.068080  4.279018  
10/10/18 22:53:06.146,3,4.068080  4.279018  
10/10/18 22:53:06.244,3,4.068080  4.258929  
10/10/18 22:53:06.382,3,3.907366  4.258929  
10/10/18 22:53:06.518,3,3.907366  4.168527  
10/10/18 22:53:06.644,3,3.867188  4.128348  
10/10/18 22:53:06.689,3,3.867188  4.138393  
10/10/18 22:53:06.894,3,3.837054  4.148438  
10/10/18 22:53:06.950,3,3.816964  4.108259  
10/10/18 22:53:07.055,3,3.857143  4.138393  
10/10/18 22:53:07.148,3,3.897321  4.098214  
10/10/18 22:53:07.350,3,3.877232  4.128348  
10/10/18 22:53:07.549,3,3.937500  4.158482  
10/10/18 22:53:07.747,3,3.917411  4.158482  
10/10/18 22:53:07.816,3,3.877232  4.068080  
10/10/18 22:53:07.850,3,3.917411  4.068080  
10/10/18 22:53:08.082,3,3.867188  4.058036  
10/10/18 22:53:08.175,3,3.816964  3.997768  
10/10/18 22:53:08.208,3,3.786830  3.997768  
10/10/18 22:53:08.344,3,3.806920  3.927455  
10/10/18 22:53:08.463,3,3.706473  3.917411  
10/10/18 22:53:08.646,3,3.827009  4.088170  
10/10/18 22:53:08.682,3,3.857143  4.108259  
10/10/18 22:53:08.873,3,3.877232  4.088170  
10/10/18 22:53:08.947,3,3.847098  4.088170  
10/10/18 22:53:09.146,3,3.927455  4.047991  
10/10/18 22:53:09.276,3,3.897321  4.047991  
10/10/18 22:53:09.443,3,3.897321  4.078125  
10/10/18 22:53:09.647,3,3.967634  4.128348  
10/10/18 22:53:09.746,3,3.987723  4.208705  
10/10/18 22:53:09.851,3,4.017857  4.329241  
10/10/18 22:53:10.145,3,3.937500  4.238839  
10/10/18 22:53:10.245,3,3.937500  4.178571  
10/10/18 22:53:10.299,3,3.957589  4.208705  
10/10/18 22:53:10.418,3,3.907366  4.178571  
10/10/18 22:53:10.576,3,3.937500  4.148438  
10/10/18 22:53:19.581,4,3.595982  3.585938  
10/10/18 22:53:19.683,4,3.595982  3.525670  
10/10/18 22:53:19.751,4,3.575893  3.746652  
10/10/18 22:53:19.849,4,3.575893  3.776786  
10/10/18 22:53:20.010,4,3.666295  3.867188  
10/10/18 22:53:20.117,4,3.786830  3.927455  
10/10/18 22:53:20.284,4,3.746652  3.837054  
10/10/18 22:53:20.481,4,3.766741  3.776786  
10/10/18 22:53:20.612,4,3.806920  3.746652  
10/10/18 22:53:20.648,4,3.776786  3.746652  
10/10/18 22:53:20.747,4,3.746652  3.796875  
10/10/18 22:53:20.785,4,3.806920  3.786830  
10/10/18 22:53:20.917,4,3.776786  3.776786  
10/10/18 22:53:21.075,4,3.806920  3.796875  
10/10/18 22:53:21.249,4,3.776786  3.776786  
10/10/18 22:53:21.348,4,3.776786  3.786830  
10/10/18 22:53:21.383,4,3.756696  3.786830  
10/10/18 22:53:21.479,4,3.786830  3.786830  
10/10/18 22:53:21.690,4,3.877232  3.897321  
10/10/18 22:53:21.755,4,3.857143  3.887277  
10/10/18 22:53:21.914,4,3.786830  3.796875  
10/10/18 22:53:22.081,4,3.816964  3.887277  
