Format (See below)
PicIndex,31,32,35,36,37,38,19,20,41,42,61,62,59,60,53,54,5,4,3,PupilDiameter,Illuminance
1,3.542566E+002,3.634716E+002,2.097549E+002,2.129042E+002,-3.406745E+002,3.480761E+002,9.612915E+002,1.024000E+003,5.028829E+002,5.063305E+002,5.337568E+002,5.404708E+002,3.204827E+003,3.189977E+003,5.227153E+002,-5.012848E+002,1.515490E+003,6.230702E+002,8.924203E+002,1,3.542566E+002,3.634716E+002,2.097549E+002,2.129042E+002,-3.406745E+002,3.480761E+002,9.612915E+002,1.024000E+003,5.028829E+002,5.063305E+002,5.337568E+002,5.404708E+002,3.204827E+003,3.189977E+003,5.227153E+002,-5.012848E+002,1.515490E+003,6.230702E+002,8.924203E+002,;(off,off);,109.1467

1,3.542027E+002,3.606561E+002,2.093461E+002,2.129315E+002,-3.397270E+002,3.462903E+002,9.334669E+002,1.024000E+003,5.025594E+002,5.064980E+002,5.314233E+002,5.413114E+002,3.191244E+003,3.171419E+003,5.239652E+002,-5.000348E+002,1.494779E+003,6.239700E+002,8.708092E+002,1,3.542027E+002,3.606561E+002,2.093461E+002,2.129315E+002,-3.397270E+002,3.462903E+002,9.334669E+002,1.024000E+003,5.025594E+002,5.064980E+002,5.314233E+002,5.413114E+002,3.191244E+003,3.171419E+003,5.239652E+002,-5.000348E+002,1.494779E+003,6.239700E+002,8.708092E+002,;(off,off);,108.87115

1,3.352154E+002,3.479955E+002,2.073734E+002,2.104514E+002,-3.294459E+002,3.404879E+002,9.628251E+002,1.024000E+003,5.036763E+002,5.053806E+002,5.304062E+002,5.371469E+002,3.199207E+003,3.185891E+003,5.206970E+002,-5.033030E+002,1.514316E+003,6.213914E+002,8.929241E+002,1,3.352154E+002,3.479955E+002,2.073734E+002,2.104514E+002,-3.294459E+002,3.404879E+002,9.628251E+002,1.024000E+003,5.036763E+002,5.053806E+002,5.304062E+002,5.371469E+002,3.199207E+003,3.185891E+003,5.206970E+002,-5.033030E+002,1.514316E+003,6.213914E+002,8.929241E+002,;(off,off);,108.5047

1,3.516972E+002,3.606111E+002,2.094668E+002,2.129354E+002,-3.397540E+002,3.474826E+002,9.583817E+002,1.024000E+003,5.036405E+002,5.069387E+002,5.334522E+002,5.413617E+002,3.209770E+003,3.190737E+003,5.240347E+002,-4.999653E+002,1.524309E+003,6.228995E+002,9.014097E+002,1,3.516972E+002,3.606111E+002,2.094668E+002,2.129354E+002,-3.397540E+002,3.474826E+002,9.583817E+002,1.024000E+003,5.036405E+002,5.069387E+002,5.334522E+002,5.413617E+002,3.209770E+003,3.190737E+003,5.240347E+002,-4.999653E+002,1.524309E+003,6.228995E+002,9.014097E+002,;(off,off);,108.63545

1,3.420506E+002,3.537317E+002,2.078399E+002,2.123387E+002,-3.323298E+002,3.435935E+002,9.280944E+002,1.024000E+003,5.032174E+002,5.063997E+002,5.312107E+002,5.409563E+002,3.208086E+003,3.178600E+003,5.227566E+002,-5.012434E+002,1.521320E+003,6.231085E+002,8.982115E+002,1,3.420506E+002,3.537317E+002,2.078399E+002,2.123387E+002,-3.323298E+002,3.435935E+002,9.280944E+002,1.024000E+003,5.032174E+002,5.063997E+002,5.312107E+002,5.409563E+002,3.208086E+003,3.178600E+003,5.227566E+002,-5.012434E+002,1.521320E+003,6.231085E+002,8.982115E+002,;(off,off);,108.5474

1,3.419467E+002,3.516429E+002,2.084335E+002,2.113780E+002,-3.343033E+002,3.428863E+002,9.671707E+002,1.024000E+003,5.045996E+002,5.057950E+002,5.333232E+002,5.391552E+002,3.213739E+003,3.193345E+003,5.186406E+002,-5.053595E+002,1.520144E+003,6.220905E+002,8.980532E+002,1,3.419467E+002,3.516429E+002,2.084335E+002,2.113780E+002,-3.343033E+002,3.428863E+002,9.671707E+002,1.024000E+003,5.045996E+002,5.057950E+002,5.333232E+002,5.391552E+002,3.213739E+003,3.193345E+003,5.186406E+002,-5.053595E+002,1.520144E+003,6.220905E+002,8.980532E+002,;(off,off);,108.41535

1,3.407768E+002,3.540381E+002,2.080794E+002,2.120620E+002,-3.327964E+002,3.443413E+002,9.544982E+002,1.024000E+003,5.049663E+002,5.055685E+002,5.329085E+002,5.399610E+002,3.215244E+003,3.180775E+003,5.217301E+002,-5.022699E+002,1.510513E+003,6.227047E+002,8.878084E+002,1,3.407768E+002,3.540381E+002,2.080794E+002,2.120620E+002,-3.327964E+002,3.443413E+002,9.544982E+002,1.024000E+003,5.049663E+002,5.055685E+002,5.329085E+002,5.399610E+002,3.215244E+003,3.180775E+003,5.217301E+002,-5.022699E+002,1.510513E+003,6.227047E+002,8.878084E+002,;(off,off);,108.15885

1,3.518917E+002,3.640890E+002,2.093209E+002,2.139769E+002,-3.383907E+002,3.490233E+002,9.384993E+002,1.024000E+003,5.028959E+002,5.061371E+002,5.331305E+002,5.424715E+002,3.192585E+003,3.172986E+003,5.200029E+002,-5.039972E+002,1.499461E+003,6.239928E+002,8.754686E+002,1,3.518917E+002,3.640890E+002,2.093209E+002,2.139769E+002,-3.383907E+002,3.490233E+002,9.384993E+002,1.024000E+003,5.028959E+002,5.061371E+002,5.331305E+002,5.424715E+002,3.192585E+003,3.172986E+003,5.200029E+002,-5.039972E+002,1.499461E+003,6.239928E+002,8.754686E+002,;(off,off);,108.1304

1,3.490397E+002,3.542606E+002,2.094072E+002,2.114349E+002,-3.386228E+002,3.433922E+002,9.720662E+002,1.024000E+003,5.025317E+002,5.056239E+002,5.331737E+002,5.389425E+002,3.194966E+003,3.189019E+003,5.196128E+002,-5.043872E+002,1.503808E+003,6.225241E+002,8.812839E+002,1,3.490397E+002,3.542606E+002,2.094072E+002,2.114349E+002,-3.386228E+002,3.433922E+002,9.720662E+002,1.024000E+003,5.025317E+002,5.056239E+002,5.331737E+002,5.389425E+002,3.194966E+003,3.189019E+003,5.196128E+002,-5.043872E+002,1.503808E+003,6.225241E+002,8.812839E+002,;(off,off);,108.17885

1,3.502716E+002,3.559277E+002,2.091181E+002,2.111552E+002,-3.381922E+002,3.432228E+002,9.611808E+002,1.024000E+003,5.032155E+002,5.040654E+002,5.322268E+002,5.373234E+002,3.198261E+003,3.175489E+003,5.186818E+002,-5.053182E+002,1.509986E+003,6.233787E+002,8.866075E+002,1,3.502716E+002,3.559277E+002,2.091181E+002,2.111552E+002,-3.381922E+002,3.432228E+002,9.611808E+002,1.024000E+003,5.032155E+002,5.040654E+002,5.322268E+002,5.373234E+002,3.198261E+003,3.175489E+003,5.186818E+002,-5.053182E+002,1.509986E+003,6.233787E+002,8.866075E+002,;(off,off);,108.1403

1,3.496468E+002,3.631647E+002,2.081648E+002,2.133020E+002,-3.352653E+002,3.474564E+002,9.114639E+002,1.024000E+003,5.026781E+002,5.079768E+002,5.300253E+002,5.409381E+002,3.211278E+003,3.203391E+003,5.168418E+002,-5.071582E+002,1.553955E+003,6.217568E+002,9.321986E+002,1,3.496468E+002,3.631647E+002,2.081648E+002,2.133020E+002,-3.352653E+002,3.474564E+002,9.114639E+002,1.024000E+003,5.026781E+002,5.079768E+002,5.300253E+002,5.409381E+002,3.211278E+003,3.203391E+003,5.168418E+002,-5.071582E+002,1.553955E+003,6.217568E+002,9.321986E+002,;(off,off);,107.9547

1,3.378536E+002,3.539478E+002,2.072883E+002,2.124338E+002,-3.300818E+002,3.445367E+002,9.328214E+002,1.024000E+003,5.045049E+002,5.081484E+002,5.316247E+002,5.416837E+002,3.218491E+003,3.198744E+003,5.196939E+002,-5.043061E+002,1.520673E+003,6.226343E+002,8.980385E+002,1,3.378536E+002,3.539478E+002,2.072883E+002,2.124338E+002,-3.300818E+002,3.445367E+002,9.328214E+002,1.024000E+003,5.045049E+002,5.081484E+002,5.316247E+002,5.416837E+002,3.218491E+003,3.198744E+003,5.196939E+002,-5.043061E+002,1.520673E+003,6.226343E+002,8.980385E+002,;(off,off);,107.8809

1,3.540626E+002,3.651357E+002,2.089767E+002,2.140012E+002,-3.382804E+002,3.486552E+002,9.134383E+002,1.024000E+003,5.031876E+002,5.072359E+002,5.312975E+002,5.422535E+002,3.201120E+003,3.175595E+003,5.209011E+002,-5.030989E+002,1.507084E+003,6.233807E+002,8.837031E+002,1,3.540626E+002,3.651357E+002,2.089767E+002,2.140012E+002,-3.382804E+002,3.486552E+002,9.134383E+002,1.024000E+003,5.031876E+002,5.072359E+002,5.312975E+002,5.422535E+002,3.201120E+003,3.175595E+003,5.209011E+002,-5.030989E+002,1.507084E+003,6.233807E+002,8.837031E+002,;(off,off);,107.6548

1,3.551330E+002,3.655557E+002,2.090026E+002,2.135506E+002,-3.393552E+002,3.488032E+002,9.217389E+002,1.024000E+003,5.046940E+002,5.089937E+002,5.318483E+002,5.420039E+002,3.217196E+003,3.199324E+003,5.202083E+002,-5.037917E+002,1.508693E+003,6.228106E+002,8.858820E+002,1,3.551330E+002,3.655557E+002,2.090026E+002,2.135506E+002,-3.393552E+002,3.488032E+002,9.217389E+002,1.024000E+003,5.046940E+002,5.089937E+002,5.318483E+002,5.420039E+002,3.217196E+003,3.199324E+003,5.202083E+002,-5.037917E+002,1.508693E+003,6.228106E+002,8.858820E+002,;(off,off);,107.70825

1,3.445361E+002,3.579149E+002,2.082333E+002,2.120138E+002,-3.344465E+002,3.455546E+002,9.532636E+002,1.024000E+003,5.053591E+002,5.066330E+002,5.324510E+002,5.392892E+002,3.230515E+003,3.204297E+003,5.193469E+002,-5.046531E+002,1.540496E+003,6.212707E+002,9.192255E+002,1,3.445361E+002,3.579149E+002,2.082333E+002,2.120138E+002,-3.344465E+002,3.455546E+002,9.532636E+002,1.024000E+003,5.053591E+002,5.066330E+002,5.324510E+002,5.392892E+002,3.230515E+003,3.204297E+003,5.193469E+002,-5.046531E+002,1.540496E+003,6.212707E+002,9.192255E+002,;(off,off);,107.8697

1,3.550524E+002,3.629194E+002,2.093305E+002,2.135821E+002,-3.398088E+002,3.476575E+002,9.243387E+002,1.024000E+003,5.021675E+002,5.085427E+002,5.319058E+002,5.428196E+002,3.193859E+003,3.191385E+003,5.183250E+002,-5.056750E+002,1.507229E+003,6.237624E+002,8.834668E+002,1,3.550524E+002,3.629194E+002,2.093305E+002,2.135821E+002,-3.398088E+002,3.476575E+002,9.243387E+002,1.024000E+003,5.021675E+002,5.085427E+002,5.319058E+002,5.428196E+002,3.193859E+003,3.191385E+003,5.183250E+002,-5.056750E+002,1.507229E+003,6.237624E+002,8.834668E+002,;(off,off);,107.83625

1,3.471362E+002,3.499413E+002,2.085122E+002,2.113356E+002,-3.363878E+002,3.410409E+002,9.345862E+002,1.024000E+003,5.035606E+002,5.099762E+002,5.309932E+002,5.415508E+002,3.207473E+003,3.212200E+003,5.202006E+002,-5.037994E+002,1.522156E+003,6.223447E+002,8.998112E+002,1,3.471362E+002,3.499413E+002,2.085122E+002,2.113356E+002,-3.363878E+002,3.410409E+002,9.345862E+002,1.024000E+003,5.035606E+002,5.099762E+002,5.309932E+002,5.415508E+002,3.207473E+003,3.212200E+003,5.202006E+002,-5.037994E+002,1.522156E+003,6.223447E+002,8.998112E+002,;(off,off);,107.9654

1,3.665225E+002,3.717164E+002,2.107024E+002,2.146939E+002,-3.458908E+002,3.511064E+002,9.205588E+002,1.024000E+003,5.023605E+002,5.081038E+002,5.324731E+002,5.428957E+002,3.201549E+003,3.191616E+003,5.197103E+002,-5.042896E+002,1.512228E+003,6.219247E+002,8.903037E+002,1,3.665225E+002,3.717164E+002,2.107024E+002,2.146939E+002,-3.458908E+002,3.511064E+002,9.205588E+002,1.024000E+003,5.023605E+002,5.081038E+002,5.324731E+002,5.428957E+002,3.201549E+003,3.191616E+003,5.197103E+002,-5.042896E+002,1.512228E+003,6.219247E+002,8.903037E+002,;(off,off);,107.7106

1,3.576457E+002,3.617151E+002,2.095210E+002,2.117334E+002,-3.412728E+002,3.451078E+002,9.424357E+002,1.024000E+003,5.026270E+002,5.043797E+002,5.307132E+002,5.374160E+002,3.199554E+003,3.183086E+003,5.176441E+002,-5.063558E+002,1.532209E+003,6.226447E+002,9.095646E+002,1,3.576457E+002,3.617151E+002,2.095210E+002,2.117334E+002,-3.412728E+002,3.451078E+002,9.424357E+002,1.024000E+003,5.026270E+002,5.043797E+002,5.307132E+002,5.374160E+002,3.199554E+003,3.183086E+003,5.176441E+002,-5.063558E+002,1.532209E+003,6.226447E+002,9.095646E+002,;(off,off);,107.79685

1,3.558677E+002,3.627925E+002,2.098435E+002,2.114625E+002,-3.410036E+002,3.457783E+002,9.729600E+002,1.024000E+003,5.012741E+002,5.022645E+002,5.325430E+002,5.357670E+002,3.182131E+003,3.164621E+003,5.179662E+002,-5.060338E+002,1.498535E+003,6.240854E+002,8.744499E+002,1,3.558677E+002,3.627925E+002,2.098435E+002,2.114625E+002,-3.410036E+002,3.457783E+002,9.729600E+002,1.024000E+003,5.012741E+002,5.022645E+002,5.325430E+002,5.357670E+002,3.182131E+003,3.164621E+003,5.179662E+002,-5.060338E+002,1.498535E+003,6.240854E+002,8.744499E+002,;(off,off);,107.9023

1,3.610509E+002,3.681576E+002,2.100875E+002,2.122177E+002,-3.432121E+002,3.481391E+002,9.582157E+002,1.024000E+003,5.018943E+002,5.035611E+002,5.320816E+002,5.364622E+002,3.186040E+003,3.164696E+003,5.202536E+002,-5.037464E+002,1.486314E+003,6.241921E+002,8.621220E+002,1,3.610509E+002,3.681576E+002,2.100875E+002,2.122177E+002,-3.432121E+002,3.481391E+002,9.582157E+002,1.024000E+003,5.018943E+002,5.035611E+002,5.320816E+002,5.364622E+002,3.186040E+003,3.164696E+003,5.202536E+002,-5.037464E+002,1.486314E+003,6.241921E+002,8.621220E+002,;(off,off);,108.24145

